0:0:0:0:0:0:0:1 - - [05/Oct/2016:16:02:48 +0100] "GET /GestionS/resources/js/bootstrap.min.js HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [05/Oct/2016:16:02:48 +0100] "GET /GestionS/resources/images/logoSB.png HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [05/Oct/2016:16:02:48 +0100] "GET /GestionS/resources/css/styles.css HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [05/Oct/2016:16:02:48 +0100] "GET /GestionS/resources/css/simple-sidebar.css HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [05/Oct/2016:16:02:48 +0100] "GET /GestionS/resources/js/script.js HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [05/Oct/2016:16:02:50 +0100] "POST /GestionS/admin/getProjet HTTP/1.1" 200 146
0:0:0:0:0:0:0:1 - - [05/Oct/2016:16:02:51 +0100] "POST /GestionS/tacheA/getAll HTTP/1.1" 200 99
0:0:0:0:0:0:0:1 - - [05/Oct/2016:16:02:53 +0100] "GET /GestionS/admin/projets? HTTP/1.1" 200 9817
0:0:0:0:0:0:0:1 - - [05/Oct/2016:16:02:53 +0100] "GET /GestionS/resources/js/jquery-2.1.4.min.js HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [05/Oct/2016:16:02:53 +0100] "GET /GestionS/resources/css/bootstrap.min.css HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [05/Oct/2016:16:02:53 +0100] "GET /GestionS/resources/js/bootstrap.min.js HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [05/Oct/2016:16:02:53 +0100] "GET /GestionS/resources/css/styles.css HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [05/Oct/2016:16:02:53 +0100] "GET /GestionS/resources/css/simple-sidebar.css HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [05/Oct/2016:16:02:53 +0100] "GET /GestionS/resources/js/script.js HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [05/Oct/2016:16:02:53 +0100] "GET /GestionS/resources/images/logoSB.png HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [05/Oct/2016:16:02:54 +0100] "POST /GestionS/admin/getProjet HTTP/1.1" 200 159
0:0:0:0:0:0:0:1 - - [05/Oct/2016:16:02:55 +0100] "POST /GestionS/tacheA/getAll HTTP/1.1" 200 99
0:0:0:0:0:0:0:1 - - [05/Oct/2016:16:02:57 +0100] "GET /GestionS/admin/projets? HTTP/1.1" 200 9817
0:0:0:0:0:0:0:1 - - [05/Oct/2016:16:02:57 +0100] "GET /GestionS/resources/css/bootstrap.min.css HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [05/Oct/2016:16:02:57 +0100] "GET /GestionS/resources/js/jquery-2.1.4.min.js HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [05/Oct/2016:16:02:57 +0100] "GET /GestionS/resources/js/bootstrap.min.js HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [05/Oct/2016:16:02:57 +0100] "GET /GestionS/resources/images/logoSB.png HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [05/Oct/2016:16:02:57 +0100] "GET /GestionS/resources/css/styles.css HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [05/Oct/2016:16:02:57 +0100] "GET /GestionS/resources/css/simple-sidebar.css HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [05/Oct/2016:16:02:57 +0100] "GET /GestionS/resources/js/script.js HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [05/Oct/2016:16:03:24 +0100] "GET /GestionS/admin/projets? HTTP/1.1" 200 9817
0:0:0:0:0:0:0:1 - - [05/Oct/2016:16:03:24 +0100] "GET /GestionS/resources/css/bootstrap.min.css HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [05/Oct/2016:16:03:24 +0100] "GET /GestionS/resources/js/jquery-2.1.4.min.js HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [05/Oct/2016:16:03:24 +0100] "GET /GestionS/resources/js/bootstrap.min.js HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [05/Oct/2016:16:03:24 +0100] "GET /GestionS/resources/images/logoSB.png HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [05/Oct/2016:16:03:24 +0100] "GET /GestionS/resources/css/simple-sidebar.css HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [05/Oct/2016:16:03:24 +0100] "GET /GestionS/resources/css/styles.css HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [05/Oct/2016:16:03:24 +0100] "GET /GestionS/resources/js/script.js HTTP/1.1" 200 3975
0:0:0:0:0:0:0:1 - - [05/Oct/2016:16:03:29 +0100] "POST /GestionS/admin/getProjet HTTP/1.1" 200 172
0:0:0:0:0:0:0:1 - - [05/Oct/2016:16:03:30 +0100] "POST /GestionS/tacheA/getAll HTTP/1.1" 200 226
0:0:0:0:0:0:0:1 - - [05/Oct/2016:16:03:32 +0100] "GET /GestionS/admin/projets HTTP/1.1" 200 9817
0:0:0:0:0:0:0:1 - - [05/Oct/2016:16:03:32 +0100] "GET /GestionS/resources/js/script.js HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [05/Oct/2016:16:03:34 +0100] "POST /GestionS/admin/getProjet HTTP/1.1" 200 146
0:0:0:0:0:0:0:1 - - [05/Oct/2016:16:03:34 +0100] "POST /GestionS/tacheA/getAll HTTP/1.1" 200 99
0:0:0:0:0:0:0:1 - - [05/Oct/2016:16:03:36 +0100] "GET /GestionS/admin/projets HTTP/1.1" 200 9817
0:0:0:0:0:0:0:1 - - [05/Oct/2016:16:03:36 +0100] "GET /GestionS/resources/js/script.js HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [05/Oct/2016:16:03:37 +0100] "POST /GestionS/admin/getProjet HTTP/1.1" 200 159
0:0:0:0:0:0:0:1 - - [05/Oct/2016:16:03:38 +0100] "POST /GestionS/tacheA/getAll HTTP/1.1" 200 99
0:0:0:0:0:0:0:1 - - [05/Oct/2016:16:03:42 +0100] "GET /GestionS/admin/projets HTTP/1.1" 200 9817
0:0:0:0:0:0:0:1 - - [05/Oct/2016:16:03:42 +0100] "GET /GestionS/resources/js/script.js HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [05/Oct/2016:16:03:43 +0100] "POST /GestionS/admin/getProjet HTTP/1.1" 200 172
0:0:0:0:0:0:0:1 - - [05/Oct/2016:16:03:44 +0100] "POST /GestionS/tacheA/getAll HTTP/1.1" 200 226
0:0:0:0:0:0:0:1 - - [05/Oct/2016:16:04:45 +0100] "GET /GestionS/admin/projets HTTP/1.1" 200 9815
0:0:0:0:0:0:0:1 - - [05/Oct/2016:16:04:45 +0100] "GET /GestionS/resources/js/script.js HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [05/Oct/2016:16:04:47 +0100] "POST /GestionS/admin/getProjet HTTP/1.1" 200 171
0:0:0:0:0:0:0:1 - - [05/Oct/2016:16:04:48 +0100] "POST /GestionS/tacheA/getAll HTTP/1.1" 200 225
0:0:0:0:0:0:0:1 - - [05/Oct/2016:16:04:53 +0100] "GET /GestionS/admin/projets HTTP/1.1" 200 9815
0:0:0:0:0:0:0:1 - - [05/Oct/2016:16:04:54 +0100] "POST /GestionS/admin/getProjet HTTP/1.1" 200 146
0:0:0:0:0:0:0:1 - - [05/Oct/2016:16:04:55 +0100] "POST /GestionS/tacheA/getAll HTTP/1.1" 200 102
0:0:0:0:0:0:0:1 - - [05/Oct/2016:16:04:56 +0100] "GET /GestionS/admin/projets HTTP/1.1" 200 9815
0:0:0:0:0:0:0:1 - - [05/Oct/2016:16:04:56 +0100] "GET /GestionS/resources/js/script.js HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [05/Oct/2016:16:04:57 +0100] "POST /GestionS/admin/getProjet HTTP/1.1" 200 159
0:0:0:0:0:0:0:1 - - [05/Oct/2016:16:04:58 +0100] "POST /GestionS/tacheA/getAll HTTP/1.1" 200 102
0:0:0:0:0:0:0:1 - - [05/Oct/2016:16:05:02 +0100] "GET /GestionS/admin/projets HTTP/1.1" 200 9815
0:0:0:0:0:0:0:1 - - [05/Oct/2016:16:05:03 +0100] "POST /GestionS/admin/getProjet HTTP/1.1" 200 171
0:0:0:0:0:0:0:1 - - [05/Oct/2016:16:05:05 +0100] "POST /GestionS/tacheA/getAll HTTP/1.1" 200 225
0:0:0:0:0:0:0:1 - - [05/Oct/2016:16:06:03 +0100] "GET /GestionS/admin/projets HTTP/1.1" 200 9815
0:0:0:0:0:0:0:1 - - [05/Oct/2016:16:06:03 +0100] "GET /GestionS/resources/css/bootstrap.min.css HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [05/Oct/2016:16:06:03 +0100] "GET /GestionS/resources/js/jquery-2.1.4.min.js HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [05/Oct/2016:16:06:03 +0100] "GET /GestionS/resources/css/styles.css HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [05/Oct/2016:16:06:03 +0100] "GET /GestionS/resources/css/simple-sidebar.css HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [05/Oct/2016:16:06:03 +0100] "GET /GestionS/resources/js/bootstrap.min.js HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [05/Oct/2016:16:06:03 +0100] "GET /GestionS/resources/js/script.js HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [05/Oct/2016:16:06:03 +0100] "GET /GestionS/resources/images/logoSB.png HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [05/Oct/2016:16:06:08 +0100] "GET /GestionS/admin/projets HTTP/1.1" 200 9815
0:0:0:0:0:0:0:1 - - [05/Oct/2016:16:06:08 +0100] "GET /GestionS/resources/css/bootstrap.min.css HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [05/Oct/2016:16:06:08 +0100] "GET /GestionS/resources/js/jquery-2.1.4.min.js HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [05/Oct/2016:16:06:08 +0100] "GET /GestionS/resources/js/bootstrap.min.js HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [05/Oct/2016:16:06:08 +0100] "GET /GestionS/resources/css/styles.css HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [05/Oct/2016:16:06:08 +0100] "GET /GestionS/resources/css/simple-sidebar.css HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [05/Oct/2016:16:06:08 +0100] "GET /GestionS/resources/js/script.js HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [05/Oct/2016:16:06:08 +0100] "GET /GestionS/resources/images/logoSB.png HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [05/Oct/2016:16:06:09 +0100] "POST /GestionS/admin/getProjet HTTP/1.1" 200 171
0:0:0:0:0:0:0:1 - - [05/Oct/2016:16:06:11 +0100] "POST /GestionS/tacheA/getAll HTTP/1.1" 200 225
0:0:0:0:0:0:0:1 - - [05/Oct/2016:16:06:13 +0100] "GET /GestionS/admin/projets HTTP/1.1" 200 9815
0:0:0:0:0:0:0:1 - - [05/Oct/2016:16:06:44 +0100] "POST /GestionS/admin/getProjet HTTP/1.1" 200 171
0:0:0:0:0:0:0:1 - - [05/Oct/2016:16:06:45 +0100] "POST /GestionS/tacheA/getAll HTTP/1.1" 200 225
0:0:0:0:0:0:0:1 - - [05/Oct/2016:16:06:46 +0100] "GET /GestionS/admin/projets HTTP/1.1" 200 9815
0:0:0:0:0:0:0:1 - - [05/Oct/2016:16:06:46 +0100] "GET /GestionS/resources/js/script.js HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [05/Oct/2016:16:06:48 +0100] "POST /GestionS/admin/getProjet HTTP/1.1" 200 159
0:0:0:0:0:0:0:1 - - [05/Oct/2016:16:06:49 +0100] "POST /GestionS/tacheA/getAll HTTP/1.1" 200 102
0:0:0:0:0:0:0:1 - - [05/Oct/2016:16:08:02 +0100] "GET /GestionS/admin/projets HTTP/1.1" 200 9815
0:0:0:0:0:0:0:1 - - [05/Oct/2016:16:08:02 +0100] "GET /GestionS/admin/projets HTTP/1.1" 200 9815
0:0:0:0:0:0:0:1 - - [05/Oct/2016:16:08:02 +0100] "GET /GestionS/resources/js/script.js HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [05/Oct/2016:16:08:04 +0100] "POST /GestionS/admin/getProjet HTTP/1.1" 200 146
0:0:0:0:0:0:0:1 - - [05/Oct/2016:16:08:05 +0100] "POST /GestionS/tacheA/getAll HTTP/1.1" 200 4
0:0:0:0:0:0:0:1 - - [05/Oct/2016:16:08:06 +0100] "GET /GestionS/admin/projets HTTP/1.1" 200 9815
0:0:0:0:0:0:0:1 - - [05/Oct/2016:16:08:08 +0100] "POST /GestionS/admin/getProjet HTTP/1.1" 200 159
0:0:0:0:0:0:0:1 - - [05/Oct/2016:16:08:09 +0100] "POST /GestionS/tacheA/getAll HTTP/1.1" 200 102
0:0:0:0:0:0:0:1 - - [05/Oct/2016:16:08:10 +0100] "GET /GestionS/admin/projets HTTP/1.1" 200 9815
0:0:0:0:0:0:0:1 - - [05/Oct/2016:16:08:11 +0100] "POST /GestionS/admin/getProjet HTTP/1.1" 200 171
0:0:0:0:0:0:0:1 - - [05/Oct/2016:16:08:12 +0100] "POST /GestionS/tacheA/getAll HTTP/1.1" 200 102
0:0:0:0:0:0:0:1 - - [05/Oct/2016:16:08:13 +0100] "GET /GestionS/admin/projets HTTP/1.1" 200 9815
0:0:0:0:0:0:0:1 - - [05/Oct/2016:16:08:14 +0100] "POST /GestionS/admin/getProjet HTTP/1.1" 200 171
0:0:0:0:0:0:0:1 - - [05/Oct/2016:16:08:15 +0100] "POST /GestionS/tacheA/getAll HTTP/1.1" 200 102
0:0:0:0:0:0:0:1 - - [05/Oct/2016:16:08:46 +0100] "GET /GestionS/admin/projets HTTP/1.1" 200 9815
0:0:0:0:0:0:0:1 - - [05/Oct/2016:16:08:46 +0100] "GET /GestionS/resources/js/script.js HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [05/Oct/2016:16:08:47 +0100] "POST /GestionS/admin/getProjet HTTP/1.1" 200 146
0:0:0:0:0:0:0:1 - - [05/Oct/2016:16:08:48 +0100] "POST /GestionS/tacheA/getAll HTTP/1.1" 200 4
0:0:0:0:0:0:0:1 - - [05/Oct/2016:16:08:50 +0100] "GET /GestionS/admin/projets HTTP/1.1" 200 9815
0:0:0:0:0:0:0:1 - - [05/Oct/2016:16:08:51 +0100] "POST /GestionS/admin/getProjet HTTP/1.1" 200 159
0:0:0:0:0:0:0:1 - - [05/Oct/2016:16:08:52 +0100] "POST /GestionS/tacheA/getAll HTTP/1.1" 200 102
0:0:0:0:0:0:0:1 - - [05/Oct/2016:16:08:54 +0100] "GET /GestionS/admin/projets HTTP/1.1" 200 9815
0:0:0:0:0:0:0:1 - - [05/Oct/2016:16:08:55 +0100] "POST /GestionS/admin/getProjet HTTP/1.1" 200 171
0:0:0:0:0:0:0:1 - - [05/Oct/2016:16:08:56 +0100] "POST /GestionS/tacheA/getAll HTTP/1.1" 200 102
0:0:0:0:0:0:0:1 - - [05/Oct/2016:16:08:57 +0100] "GET /GestionS/admin/projets HTTP/1.1" 200 9815
0:0:0:0:0:0:0:1 - - [05/Oct/2016:16:09:32 +0100] "GET /GestionS/admin/projets HTTP/1.1" 200 9815
0:0:0:0:0:0:0:1 - - [05/Oct/2016:16:09:32 +0100] "GET /GestionS/resources/css/bootstrap.min.css HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [05/Oct/2016:16:09:32 +0100] "GET /GestionS/resources/js/jquery-2.1.4.min.js HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [05/Oct/2016:16:09:32 +0100] "GET /GestionS/resources/js/bootstrap.min.js HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [05/Oct/2016:16:09:32 +0100] "GET /GestionS/resources/css/styles.css HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [05/Oct/2016:16:09:32 +0100] "GET /GestionS/resources/images/logoSB.png HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [05/Oct/2016:16:09:32 +0100] "GET /GestionS/resources/css/simple-sidebar.css HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [05/Oct/2016:16:09:32 +0100] "GET /GestionS/resources/js/script.js HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [05/Oct/2016:16:09:35 +0100] "POST /GestionS/admin/getProjet HTTP/1.1" 200 146
0:0:0:0:0:0:0:1 - - [05/Oct/2016:16:09:36 +0100] "POST /GestionS/tacheA/getAll HTTP/1.1" 500 13194
0:0:0:0:0:0:0:1 - - [05/Oct/2016:16:09:39 +0100] "GET /GestionS/admin/projets HTTP/1.1" 200 9815
0:0:0:0:0:0:0:1 - - [05/Oct/2016:16:09:40 +0100] "POST /GestionS/admin/getProjet HTTP/1.1" 200 159
0:0:0:0:0:0:0:1 - - [05/Oct/2016:16:09:41 +0100] "POST /GestionS/tacheA/getAll HTTP/1.1" 500 13194
0:0:0:0:0:0:0:1 - - [05/Oct/2016:16:09:43 +0100] "GET /GestionS/admin/projets HTTP/1.1" 200 9815
0:0:0:0:0:0:0:1 - - [05/Oct/2016:16:10:28 +0100] "GET /GestionS/admin/projets HTTP/1.1" 200 9815
0:0:0:0:0:0:0:1 - - [05/Oct/2016:16:10:28 +0100] "GET /GestionS/resources/css/bootstrap.min.css HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [05/Oct/2016:16:10:28 +0100] "GET /GestionS/resources/js/bootstrap.min.js HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [05/Oct/2016:16:10:28 +0100] "GET /GestionS/resources/js/jquery-2.1.4.min.js HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [05/Oct/2016:16:10:29 +0100] "GET /GestionS/resources/images/logoSB.png HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [05/Oct/2016:16:10:29 +0100] "GET /GestionS/resources/css/simple-sidebar.css HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [05/Oct/2016:16:10:29 +0100] "GET /GestionS/resources/css/styles.css HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [05/Oct/2016:16:10:29 +0100] "GET /GestionS/resources/js/script.js HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [05/Oct/2016:16:10:32 +0100] "POST /GestionS/admin/getProjet HTTP/1.1" 200 171
0:0:0:0:0:0:0:1 - - [05/Oct/2016:16:10:33 +0100] "POST /GestionS/tacheA/getAll HTTP/1.1" 200 236
0:0:0:0:0:0:0:1 - - [05/Oct/2016:16:10:34 +0100] "GET /GestionS/admin/projets HTTP/1.1" 200 9815
0:0:0:0:0:0:0:1 - - [05/Oct/2016:16:10:35 +0100] "POST /GestionS/admin/getProjet HTTP/1.1" 200 159
0:0:0:0:0:0:0:1 - - [05/Oct/2016:16:10:36 +0100] "POST /GestionS/tacheA/getAll HTTP/1.1" 200 4
0:0:0:0:0:0:0:1 - - [05/Oct/2016:16:10:37 +0100] "GET /GestionS/admin/projets HTTP/1.1" 200 9815
0:0:0:0:0:0:0:1 - - [05/Oct/2016:16:10:38 +0100] "POST /GestionS/admin/getProjet HTTP/1.1" 200 146
0:0:0:0:0:0:0:1 - - [05/Oct/2016:16:10:39 +0100] "POST /GestionS/tacheA/getAll HTTP/1.1" 200 102
0:0:0:0:0:0:0:1 - - [05/Oct/2016:16:10:40 +0100] "GET /GestionS/admin/projets HTTP/1.1" 200 9815
0:0:0:0:0:0:0:1 - - [05/Oct/2016:16:14:36 +0100] "POST /GestionS/admin/getProjet HTTP/1.1" 200 171
0:0:0:0:0:0:0:1 - - [05/Oct/2016:16:14:36 +0100] "POST /GestionS/tacheA/getAll HTTP/1.1" 200 236
0:0:0:0:0:0:0:1 - - [05/Oct/2016:16:28:52 +0100] "GET /GestionS/admin/projets HTTP/1.1" 200 9815
0:0:0:0:0:0:0:1 - - [05/Oct/2016:16:28:52 +0100] "GET /GestionS/resources/js/script.js HTTP/1.1" 200 3980
